,ApplicationApproved,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,Avg30DayGamblingSpend,Avg30DayCashWithdrawals,NumberOfDirectDebitsFailingLast30Days,CreditCardUsedForUtilities,Avg30DayBenefitsReceived
4443,0,0.42108178,51,0,0.194532338,7900.0,7,0,1,1,2,67.8776951741349,139.29181465608332,0,0,514.1315840603256
4444,1,0.897851642,56,0,0.055942253,3878.0,6,0,0,1,1,89.16547524129913,29.32204775079886,2,1,563.3334320528007
4445,1,0.886466848,46,3,0.388993592,2652.0,6,1,1,1,2,38.577644484119794,0.0,1,1,0.0
4446,1,0.836016507,59,0,0.240168851,4500.0,8,0,0,1,1,103.36750483795235,0.0,2,0,528.263204409671
4447,0,0.9999999,41,1,0.129558541,3125.0,3,1,0,1,3,81.46648762380444,176.63130376703077,2,0,0.0
4448,0,1.066021266,39,3,0.414672509,8900.0,10,0,2,2,3,85.25121691991582,0.0,0,0,0.0
4449,0,0.9999999,32,5,1.688206785,2475.0,5,1,2,1,0,97.44607527573974,0.0,5,0,0.0
4450,1,0.273919842,79,0,0.360690236,4751.0,15,0,1,1,1,44.65447121987016,120.24824167869517,3,0,559.8502387629306
4451,1,0.009732773,74,0,0.004563123,5916.0,6,0,0,1,0,81.5437925284344,15.629960884176946,3,1,571.2753778637676
4452,1,0.9999999,22,1,3.0,0.0,1,0,0,1,0,0.0,0.0,4,0,0.0
4453,1,0.0,30,0,0.0,,1,0,0,1,0,48.64236707209588,120.83199866029666,1,1,0.0
4454,1,0.663798327,52,2,0.223962673,6000.0,5,2,1,2,2,49.25596586295455,102.47249221326176,4,0,524.7553910473625
4455,0,0.740129935,29,2,3.0,,4,4,0,1,1,104.29488415650884,167.1015398379443,5,0,0.0
4456,1,0.9999999,26,0,0.108918706,3800.0,4,1,0,1,0,34.66984495235347,317.92062404320933,1,1,0.0
4457,1,0.612312812,42,0,3.0,,1,0,0,1,0,92.0646881831286,95.98576762465332,4,0,0.0
4458,0,0.718693752,54,1,0.626305265,4500.0,11,0,1,1,0,78.46786841045048,125.80522808688744,0,1,538.511188525051
4459,1,0.421384542,51,0,3.0,,13,0,0,1,1,49.85008325376913,248.14159951096863,4,1,539.6348041996717
4460,1,0.302469753,52,0,0.327873149,7630.0,10,0,2,1,3,77.1286457067922,58.68983561147056,2,0,513.9029631440574
4461,1,0.9999999,48,0,3.0,,3,0,0,2,0,90.95378386554496,107.88472023854708,2,1,0.0
4462,0,0.872023268,40,0,0.363325441,3800.0,4,2,0,2,3,93.29203222895865,180.39887148585,5,1,0.0
4463,1,0.273901135,48,0,0.688388407,5416.0,14,0,2,1,2,95.6702522245224,0.0,2,0,0.0
4464,1,0.251985392,54,2,3.0,3000.0,14,1,0,1,2,45.74041528581452,62.7715705754568,0,0,580.8589761415487
4465,0,1.180995475,51,2,3.0,,5,3,0,1,0,82.98456786670945,208.7896611334308,2,1,551.1308412434845
4466,1,0.333060631,52,3,0.700153374,5215.0,15,0,2,1,0,78.208145617903,0.0,2,1,589.5393760779361
4467,0,0.9999999,40,0,0.894552724,2000.0,3,3,1,3,0,97.76810512997513,0.0,0,1,0.0
4468,1,0.956278796,52,5,0.876911872,1372.0,12,0,0,3,0,44.345857688853016,30.311188923967013,0,1,509.6019277952707
4469,1,0.0,71,4,0.168536829,9000.0,13,0,1,1,0,61.61963729578476,129.76276471582398,1,1,518.3137075855643
4470,0,0.858621295,43,0,3.0,,1,0,0,1,3,84.27415850756846,135.1263331010092,4,0,0.0
4471,0,0.949296865,33,3,0.140732408,8000.0,5,1,0,2,0,104.05597254966546,98.08802721399744,4,0,0.0
4472,1,0.819255223,29,0,0.17712382,1800.0,2,0,0,1,1,39.79365450295808,172.7724730395519,2,0,0.0
4473,0,0.9999999,48,2,0.40628347,2800.0,5,1,1,1,0,76.97093028189839,129.33148258305704,5,1,0.0
4474,0,1.027720973,42,2,0.260497001,3500.0,5,2,0,1,2,74.5838932533507,107.0765121948328,1,1,0.0
4475,0,0.9999999,68,1,0.916541729,2000.0,4,1,1,2,1,75.4350737145428,0.0,1,1,531.7987451620048
4476,1,0.275872419,65,1,0.46842193,6000.0,25,0,1,1,0,101.6168807824836,76.33806787432601,4,0,566.8059171168826
4477,1,0.607264903,31,2,1.172564227,2062.0,12,0,2,1,0,81.96399096241001,0.0,4,1,0.0
4478,1,0.9999999,29,1,0.096793174,3398.0,1,0,0,1,1,53.56501748371859,0.0,0,0,0.0
4479,0,0.516053609,48,6,3.0,,10,3,4,1,0,90.48692121247332,34.291122808722335,2,1,0.0
4480,0,0.855119207,49,3,0.578442312,4480.0,11,0,1,1,3,88.29178168576142,102.87592791571775,3,0,0.0
4481,1,0.527444317,60,1,0.235255995,4628.0,10,0,0,1,0,56.43269713439092,183.38500321202272,3,1,538.777267536474
4482,1,0.476118173,41,0,0.158068238,6066.0,13,0,0,1,2,74.63433023362781,44.46945094521155,2,1,0.0
4483,0,0.373718857,50,0,3.0,,10,0,2,2,3,70.85513458657958,2.434506003771709,1,1,0.0
4484,1,0.13639923,49,0,0.387205387,5048.0,10,0,1,1,3,92.35572215420244,36.01805785310265,4,1,0.0
4485,1,0.9999999,35,0,3.0,,2,2,0,2,0,64.9211000019645,54.15598609065124,3,0,0.0
4486,1,0.299274857,55,0,0.244942421,3212.0,15,0,0,1,1,64.59535639145614,0.0,2,0,528.7912050786084
4487,1,0.031606767,63,1,0.096727049,26000.0,14,1,2,1,0,91.5241896007098,150.4782798166975,3,0,577.7590321688052
4488,1,0.327010984,56,0,0.249968986,8060.0,18,0,2,1,0,60.43201905115258,0.0,3,0,558.621843947721
4489,1,0.535323778,46,0,0.367279106,10830.0,9,1,1,1,1,48.1237856910565,87.36866540102088,0,0,0.0
4490,1,0.937710356,42,0,3.0,,4,0,1,1,1,43.89077579458031,44.057129841090216,2,0,0.0
4491,1,0.0,48,1,3.0,,8,0,2,1,0,58.48156781236402,0.0,4,1,0.0
4492,1,0.560867904,52,4,0.565437994,6700.0,17,0,1,1,1,59.3412221769611,0.0,1,0,510.62394144003696
4493,0,0.904968271,48,1,0.497275595,3486.0,10,0,1,1,2,62.11639379767001,0.0,4,0,0.0
4494,1,0.9999999,66,2,0.0,4052.0,0,1,0,1,1,50.75180752864343,202.6243712456337,3,0,525.3938908299195
4495,0,1.054011572,38,2,1.732909974,2676.0,12,0,2,2,0,74.3174219390159,0.0,1,0,0.0
4496,1,0.118109998,78,2,0.077307564,3000.0,9,0,0,1,0,48.03354478960944,90.74527469410006,0,0,589.431003571282
4497,0,0.9999999,35,0,0.145849617,6396.0,5,2,0,1,4,84.83997511533423,194.30696775111088,5,0,0.0
4498,1,0.296414456,41,0,3.0,,4,0,0,1,0,63.17631738129565,165.57736739930402,0,1,0.0
4499,1,0.0,25,0,3.0,,2,1,0,1,0,68.9677850954071,26.673756719979323,4,1,0.0
4500,0,1.239520958,23,0,0.021140295,1560.0,1,1,0,1,0,66.77904377125842,75.20490939665345,5,1,0.0
4501,0,0.9999999,50,1,0.073769581,9000.0,3,1,0,1,0,68.50950757184347,61.63732636293256,1,1,0.0
4502,1,0.103375481,47,1,0.104946754,5821.0,10,0,0,1,3,66.68517610437868,0.0,4,0,0.0
4503,0,1.027255833,39,1,0.961810467,2827.0,8,1,1,1,0,76.58886263726856,42.80456292722524,1,0,0.0
4504,1,0.073761907,83,0,0.279246795,2495.0,9,0,0,1,0,71.76689694755215,152.43885845887775,1,1,531.1309667553462
4505,1,0.93625498,41,0,0.258931498,3050.0,4,0,0,2,0,90.92731773529688,47.45045242978468,3,1,0.0
4506,1,0.105957291,71,0,3.0,,18,0,2,1,0,47.497602689881575,0.0,1,1,565.5988655391525
4507,1,0.9999999,37,2,3.0,,5,0,2,1,0,93.29156534755538,114.60076832785428,4,0,0.0
4508,1,0.940513343,41,2,0.372414224,16000.0,8,0,1,2,4,110.33930736265556,0.0,0,1,0.0
4509,0,0.9999999,27,0,0.002719565,6250.0,0,1,0,1,4,99.87934753758172,80.39327297737776,1,1,0.0
4510,1,0.003529352,78,1,3.0,,6,1,1,1,0,45.791659346761406,0.0,3,0,550.5631089273768
4511,1,0.9999999,29,0,0.263742365,1800.0,2,4,0,1,0,44.63930854580071,89.0736720315083,4,1,0.0
4512,0,0.9999999,41,0,0.868131868,1000.0,1,0,0,1,5,78.51178936884943,16.611738175840088,5,1,0.0
4513,0,0.525418377,31,2,0.741338112,3347.0,9,1,1,1,3,66.06218523384449,123.48947018997406,5,1,0.0
4514,1,0.420916417,29,0,0.272019664,2440.0,9,0,0,1,0,83.72715169466399,125.0999962212787,0,0,0.0
4515,1,0.9999999,35,0,0.416444105,5241.0,3,0,1,1,2,70.13638695054877,93.09201299218807,1,0,0.0
4516,1,0.889451782,47,0,0.411025583,8833.0,13,3,1,1,3,76.03970297969387,135.38678246893545,1,1,0.0
4517,0,1.334721066,39,1,0.091131998,2446.0,7,0,0,1,3,66.46821064441242,61.32427999109781,2,1,0.0
4518,1,0.0643725,31,0,0.343754401,7100.0,7,0,1,1,0,53.08349710140513,44.74059558646335,1,0,0.0
4519,0,0.970893142,39,1,0.559185813,11446.0,9,0,3,2,2,90.15327949930128,15.884681876895762,5,0,0.0
4520,0,0.226938653,50,0,0.281444782,6256.0,10,0,0,1,0,77.35616896637355,149.36057750965472,0,0,0.0
4521,0,0.920203735,60,0,0.698884758,2420.0,10,0,2,1,0,71.37530111446165,95.69236081481051,3,0,559.2286926994606
4522,0,0.756044356,45,3,0.894323456,2800.0,7,3,1,1,2,68.01400320134253,0.0,4,1,0.0
4523,1,0.836431227,49,0,0.275216757,11648.0,11,0,2,1,2,43.81211581317875,0.0,0,1,0.0
4524,1,0.863210493,66,1,0.556988138,1938.0,7,0,2,1,0,50.72459795365288,96.26057549667368,4,0,504.8639935244885
4525,1,0.108565346,82,0,0.409493162,2485.0,7,1,1,1,0,58.34774180067007,26.69504408864326,2,1,510.7374193968563
4526,0,0.087891921,59,1,0.223786902,5893.0,9,1,1,1,1,82.3589356973647,0.0,0,0,520.5425920356051
4527,1,1.002908738,34,5,3.0,,6,0,0,1,0,87.75571837134541,90.89773965073292,3,1,0.0
4528,1,0.9999999,45,2,0.396189062,4040.0,3,2,1,3,2,67.23358314808786,49.941750547126375,4,1,0.0
4529,1,0.125630288,29,0,0.395292066,5734.0,6,0,1,1,3,78.41274770754102,10.92777729590643,3,0,0.0
4530,1,0.789406447,32,0,0.188601425,2666.0,10,0,0,1,0,58.15619302552993,77.45617913449485,1,0,0.0
4531,0,0.329111393,37,1,0.643178411,2000.0,6,0,1,1,1,76.74460033659865,200.0,1,0,0.0
4532,1,0.27266565,26,0,0.358106982,6000.0,5,0,1,1,1,74.98585554040727,36.809549440325625,4,0,0.0
4533,1,0.001599968,81,0,3.0,,4,0,0,1,0,88.55916781086339,41.865303542935024,2,0,556.0744529231871
4534,0,1.079052599,36,1,3.0,,12,0,2,2,0,99.04814162601367,185.5970784229984,5,1,0.0
4535,1,0.538861528,55,0,0.503969421,3400.0,12,0,0,1,0,91.0248072043125,90.45609292707869,1,1,542.6826315197459
4536,0,0.957569542,54,0,0.371125775,5000.0,11,2,1,1,2,82.19883482806631,144.8990507366972,0,1,573.9912458336298
4537,0,0.9999999,41,0,0.158841159,2001.0,0,9,0,1,2,75.89497378250311,0.0,4,0,0.0
4538,1,0.013165371,57,0,0.184450488,6250.0,15,0,1,1,0,65.631587455978,0.0,3,1,567.1860091531449
4539,1,0.514389608,44,2,3.0,12487.0,9,0,1,1,3,62.95741513610775,16.08166721498717,4,0,0.0
4540,0,0.9999999,56,4,0.523646165,4080.0,7,8,1,2,0,66.50367208445013,100.7563803832016,5,0,502.3026560917569
4541,0,0.048851418,53,0,0.030663746,10500.0,11,0,0,1,0,78.9781537994501,82.4027937772808,5,1,548.6382566721626
4542,0,0.865686908,64,4,0.212443717,7328.0,12,0,1,2,1,83.92124500887451,0.0,1,0,548.6689542205401
4543,0,0.50509898,50,2,0.695345557,2835.0,5,1,2,1,0,78.92803931545163,25.478221440752986,1,0,0.0
4544,1,0.0,33,2,0.130595293,6500.0,3,1,0,1,0,63.58308776528213,0.0,0,0,0.0
4545,1,0.562387053,44,0,0.435269781,5800.0,8,0,1,1,0,48.77561959284023,148.63728342253893,4,0,0.0
4546,1,0.301585491,53,1,0.801351859,2662.0,15,0,2,1,1,58.65767396701688,131.4497946004702,3,1,528.4092798034698
4547,1,0.952190511,45,1,0.31553492,5168.0,3,0,1,1,1,72.75066047344481,93.08928249748055,1,1,0.0
4548,0,0.186553064,50,0,3.0,,11,0,0,1,0,107.25619824782083,35.07295088883932,2,1,0.0
4549,1,0.677588675,37,0,0.345236787,9100.0,5,0,1,1,3,53.00013168602436,16.841654351609,4,1,0.0
4550,0,0.306378022,76,6,3.0,,11,1,0,1,0,79.34361118224871,79.6569483371104,2,1,516.259321431971
4551,0,1.065379441,83,2,0.458391017,6500.0,10,1,0,3,0,71.76657291343507,31.84822578386013,3,1,586.6698887465678
4552,1,0.034898837,42,0,0.696422526,8860.0,6,0,2,1,0,50.51700297923094,0.0,1,1,0.0
4553,0,0.079359691,74,0,0.29333838,5283.0,18,0,2,1,0,91.31260984718396,107.60755087557564,1,1,552.7270329067958
4554,1,0.9999999,36,0,3.0,,1,6,0,1,0,56.52866655899064,0.0,0,0,0.0
4555,0,1.004997501,60,0,0.297702298,1000.0,4,1,0,1,0,121.9903804450922,46.90345783692241,5,0,500.0
4556,1,0.637362002,48,0,0.203908937,18316.0,17,0,1,1,3,35.831431585473226,0.0,4,0,0.0
4557,0,0.9999999,37,3,0.255739455,1872.0,0,3,0,1,2,68.5318995881845,0.0,2,1,0.0
4558,1,0.000333286,64,0,0.158245567,7500.0,7,1,0,1,0,56.827198412483085,159.0245030564106,4,1,511.5292932103025
4559,1,0.37544982,38,0,0.59771483,4200.0,5,0,1,1,0,86.8140821692854,76.55275540284111,1,1,0.0
4560,1,0.035317114,44,0,0.341161401,4683.0,11,0,1,1,1,58.34730924985538,46.62793366503537,4,0,0.0
4561,1,0.0,61,0,0.000141163,7083.0,7,0,0,1,1,84.85459955465149,0.0,2,1,540.4656205789396
4562,1,0.016825598,75,0,0.132232387,8416.0,10,0,1,1,0,80.54327547416106,158.93949071073837,2,1,533.6335082754683
4563,1,0.325830213,38,1,0.666212224,4400.0,13,0,1,1,2,81.65093839985022,55.63063782041591,1,0,0.0
4564,1,0.9999999,27,1,3.0,,2,0,0,2,3,83.08570082683505,34.902422654744484,0,1,0.0
4565,1,0.908742431,69,4,0.075112337,19583.0,7,1,0,1,0,60.91896459702748,0.0,3,1,544.0015407425934
4566,1,0.0,54,1,0.190918952,6452.0,5,0,0,1,0,74.91117018124345,0.0,1,0,540.6412129090705
4567,1,0.846773719,53,2,1.439100562,1600.0,8,0,1,1,0,98.53881533081696,0.0,0,0,589.5757337430371
4568,0,0.458799915,36,0,0.606829926,4450.0,7,0,2,1,2,66.83032645429961,39.55311984016893,2,0,0.0
4569,1,0.556138871,48,2,0.640317052,4667.0,12,0,1,1,0,49.14643408341229,0.0,4,1,0.0
4570,1,1.095904096,36,0,0.616582684,2182.0,6,0,1,2,0,64.16949186877034,99.00119871790778,1,1,0.0
4571,1,0.232423038,48,0,3.0,,6,0,1,1,0,70.60713358210339,0.0,3,0,0.0
4572,1,0.9999999,51,0,0.081507113,2600.0,4,0,0,1,2,57.83929508390679,0.0,0,0,508.97641813080463
4573,1,0.0,32,0,0.200848656,2120.0,5,0,0,1,0,80.18960479065603,0.0,0,1,0.0
4574,1,0.83190325,77,2,0.126280139,12400.0,9,0,1,1,0,79.5307936825969,51.98544657228152,2,1,576.063901700271
4575,1,0.829109509,48,1,0.059607694,5250.0,12,0,0,1,0,61.702881965669576,0.0,2,1,0.0
4576,1,0.766907699,34,2,0.021596859,4583.0,3,0,0,1,0,104.70735040580226,97.29794364655967,0,0,0.0
4577,1,0.9999999,46,0,3.0,,2,0,0,1,0,50.70509253830088,0.0,2,0,0.0
4578,1,0.600254468,58,2,0.296446976,7373.0,4,1,1,1,0,63.45263897953678,0.0,3,0,534.6587686905151
4579,1,0.994168287,36,1,0.164209604,6850.0,5,1,2,1,3,48.63656789389574,27.554924511827803,4,1,0.0
4580,1,0.001442169,28,1,0.153402537,2600.0,10,0,0,1,0,57.90390057944958,0.0,4,0,0.0
4581,1,0.9999999,40,0,0.166553056,4400.0,3,0,0,1,3,47.700661069217766,255.12409726025945,2,0,0.0
4582,1,0.038641204,57,0,0.300284181,9500.0,18,0,1,1,0,47.92888914880635,44.91974225266745,2,0,553.0711519654699
4583,1,0.04256613,65,0,0.29615641,4500.0,10,0,1,1,0,104.999063478879,51.542381955436326,3,1,531.1871184567606
4584,1,0.249939147,53,5,1.191003213,2800.0,23,0,2,1,0,66.4452049336924,0.0,3,1,524.4865570990314
4585,0,0.9999999,46,0,3.0,,3,2,1,1,0,61.97360880554125,66.35093690619952,3,0,0.0
4586,1,0.852147852,31,0,0.312648326,11376.0,8,0,2,1,0,108.4788907762202,57.85978316636636,1,1,0.0
4587,0,0.372048304,55,0,0.121141863,6900.0,6,2,0,2,2,82.1077666978388,0.0,3,1,555.2909888516537
4588,0,0.9999999,36,0,1.018654231,1500.0,3,1,1,1,0,63.68826400236208,29.918488626063706,5,1,0.0
4589,1,0.899820036,30,0,0.025589897,6017.0,3,0,0,1,0,87.76031365264694,97.60499752600307,1,0,0.0
4590,0,0.9999999,61,4,3.0,,6,0,1,1,2,72.40960471276487,114.54143435445512,0,1,554.5131830953201
4591,1,0.878024395,26,0,0.286501377,1451.0,4,0,0,1,0,92.67584383217844,89.04392210033492,2,0,0.0
4592,0,0.089338347,55,1,1.111452729,1300.0,18,0,1,1,0,81.29649451437162,126.6515483437389,1,1,525.8892011314007
4593,1,0.603879224,54,0,0.823088456,2000.0,6,0,1,1,0,79.4388538073695,46.7930102630384,4,1,503.5419873054159
4594,1,0.304529513,62,2,0.31556148,3000.0,13,0,1,1,0,36.13296267642469,88.63730408525308,0,1,575.929294640199
4595,1,0.925095449,50,1,3.0,,12,0,0,1,2,50.80016228810507,0.0,1,1,0.0
4596,1,0.804787516,48,5,3.0,,15,1,2,1,0,96.64833057390192,172.38683572762898,1,1,0.0
4597,1,0.951575711,29,0,0.873503384,1920.0,9,0,1,2,0,106.69330210109476,164.08168784690665,0,0,0.0
4598,0,0.99880024,42,1,1.108656284,2760.0,7,0,3,1,3,97.47495444794929,0.0,4,1,0.0
4599,1,1.076923077,41,0,0.016211835,3700.0,1,2,0,1,3,40.43646228385354,174.39587476422565,0,0,0.0
4600,1,0.039082983,93,0,0.187101612,2666.0,9,0,0,1,0,67.60405117330376,75.81995970214882,3,1,532.301664350716
4601,0,0.0,27,0,0.0,,2,0,0,2,0,88.63595456281946,0.0,1,1,0.0
4602,0,0.033396319,72,0,0.407027818,3414.0,20,0,1,2,0,75.73073227222687,68.39632293392239,3,0,504.099128076407
4603,0,0.9999999,25,0,3.0,,1,5,1,1,0,105.02328138886968,0.0,3,0,0.0
4604,0,0.779247363,53,2,0.604980192,5300.0,4,3,1,1,0,68.26142781705009,40.158385146867175,4,0,520.0201147915346
4605,1,0.066680986,41,0,0.280271973,10000.0,7,0,1,2,1,82.90225713551558,30.00053309488263,2,0,0.0
4606,0,2.0,54,2,0.152492669,3750.0,4,2,0,1,1,95.70622323355332,139.4374012316066,3,0,582.838121946735
4607,1,0.654924703,61,0,3.0,,13,0,1,1,0,48.08548441460164,14.619656846451916,2,1,545.0802825417159
4608,1,0.859691225,45,1,0.334526339,8940.0,10,0,1,1,2,86.97381981896277,9.23366446473613,2,0,0.0
4609,1,0.908193238,53,1,0.300587427,8000.0,10,2,0,1,2,63.70215262246254,32.327851607463245,4,1,546.6979281755014
4610,1,0.002034966,51,2,0.337132573,5000.0,13,0,2,1,1,57.63015661832916,24.11874699574029,2,1,537.1325931063541
4611,1,0.704318937,41,0,0.096618357,6416.0,2,6,0,1,2,62.18201879859352,0.0,1,0,0.0
4612,1,0.054743094,42,2,0.212930892,6062.0,19,0,1,1,2,87.7734974758011,79.08845491076613,4,1,0.0
4613,1,1.074633496,35,3,0.169305116,6000.0,3,0,0,1,0,77.12165264104756,0.0,0,1,0.0
4614,0,0.656715909,57,2,0.388427652,11803.0,10,0,2,2,0,71.53938279578328,31.26505807917847,1,0,564.5731921073581
4615,1,0.9999999,37,0,0.758244994,3395.0,5,0,1,2,1,62.98748600389592,134.52594190677956,0,0,0.0
4616,0,0.803133819,32,1,3.0,,13,2,0,1,0,78.01693967072092,53.03296111884302,1,0,0.0
4617,0,1.048790242,28,3,0.439531285,4522.0,7,0,1,1,0,115.72089188301656,91.22443126036416,5,1,0.0
4618,0,0.68813979,31,3,0.073325186,9000.0,5,0,0,1,0,65.53435605405416,12.581660446521418,3,0,0.0
4619,0,1.114628457,56,2,1.334486736,2600.0,6,1,1,1,0,74.58296960290703,125.02036387076195,3,1,537.506785492839
4620,0,0.0,91,0,3.0,,5,1,0,1,0,100.9215604725654,152.959026523738,0,0,563.6770766561614
4621,0,0.9999999,53,2,0.688007645,4185.0,3,8,1,1,1,69.10015621432406,33.478724834887274,0,0,530.3153101451366
4622,0,0.483474035,41,0,0.888860403,7800.0,14,0,4,2,3,75.27563839910107,83.07986936605741,1,0,0.0
4623,1,1.028555111,52,1,3.0,,6,2,1,2,0,75.78012800217144,0.0,0,0,507.4618641998565
4624,0,0.973253175,65,0,1.529646902,1500.0,8,0,1,1,1,69.06348288072205,0.0,3,1,574.1384875710995
4625,0,0.729344729,32,1,0.266293483,2500.0,4,2,0,3,1,78.95866760528173,28.95517674476148,0,0,0.0
4626,1,0.035895924,27,0,3.0,820.0,10,0,2,1,0,87.81306009398489,82.0,2,0,0.0
4627,1,0.9999999,43,0,0.010964205,3100.0,0,1,0,1,2,96.1191745802316,24.701518935513786,3,1,0.0
4628,0,0.218347815,58,0,0.57587726,6582.0,14,0,1,1,0,78.56127220705183,132.5183825852081,3,0,563.1012293549435
4629,1,0.293338152,57,4,3.0,,10,1,1,1,0,94.62800380404714,154.0192369980857,1,1,576.4998997593544
4630,1,0.902786641,33,2,0.399556049,900.0,7,1,0,1,0,40.80367613812982,0.0,4,0,0.0
4631,1,0.9635801,27,0,3.0,,1,0,0,1,0,75.35509923887108,0.0,0,1,0.0
4632,1,0.031022123,46,0,0.175625769,7310.0,5,0,1,1,0,88.76901178800634,34.0245134251535,0,0,0.0
4633,1,0.330682156,43,0,0.431284358,2000.0,8,0,0,1,1,95.9407967383229,106.63061803124722,3,0,0.0
4634,1,0.969170459,48,1,0.485768501,6850.0,7,0,1,1,0,42.26284194041936,0.0,0,0,0.0
4635,1,0.446607119,58,0,0.545434348,4500.0,8,0,1,1,0,69.26199290793289,66.52912147549296,1,0,524.8682450098088
4636,1,0.44826026,49,1,0.230265426,2900.0,10,0,0,1,0,96.5970444898854,0.0,1,0,0.0
4637,0,0.909306201,66,0,0.417904204,4780.0,19,0,0,1,0,99.85619961112026,123.11514217948036,3,0,509.1013638296967
4638,1,0.0,24,1,0.069260135,5500.0,7,0,0,1,1,87.96909031397084,33.24606431422404,4,1,0.0
4639,1,0.550574904,24,0,0.032521078,10792.0,9,0,0,1,0,64.1118175135854,200.86952386323264,4,1,0.0
4640,0,0.974533107,61,4,0.533350177,7915.0,10,2,2,2,0,67.26788850048726,0.0,3,0,510.8855904410403
4641,1,0.064662748,57,3,0.080486586,6000.0,6,1,0,1,0,69.1325213234717,0.0,1,1,558.1334006621624
4642,1,0.001281723,42,1,0.240656986,4200.0,3,1,1,1,2,77.79698414278408,269.7854939815289,4,0,0.0
4643,1,1.070670901,49,2,0.354059666,9150.0,7,0,2,1,4,50.51724324213911,0.0,0,0,0.0
4644,1,0.011739647,53,0,0.278021576,10937.0,7,0,1,1,0,51.24457296532368,0.0,4,0,550.2325492010748
4645,1,0.0,75,1,3.0,,7,0,0,1,0,64.11340991167346,90.51142877136806,4,0,545.6163262923939
4646,1,0.9999999,43,0,0.042944785,4400.0,2,0,1,1,1,32.25169077510867,74.065357022491,0,1,0.0
4647,1,0.317337903,63,0,1.158026234,1600.0,6,0,1,1,0,81.88484907175348,67.68011827631011,3,0,534.582201534732
4648,0,0.219670359,41,1,0.164883575,3177.0,3,5,0,2,3,104.9430968028613,0.0,3,1,0.0
4649,1,0.149155048,67,0,0.099983336,6000.0,6,0,0,1,1,40.3369024072338,76.57187205188382,3,0,549.7603473376004
4650,1,1.010157924,62,0,0.367118444,13575.0,9,0,1,1,0,108.7678318485316,212.6000478278584,1,1,547.5297622458304
4651,1,0.515429989,49,2,0.274005147,5050.0,9,0,0,1,3,54.756119591355535,167.61112835657696,3,0,0.0
4652,1,0.178910545,57,1,0.21392869,3000.0,3,0,1,1,0,101.0470828472168,58.47186492203569,2,1,551.5207741095522
4653,1,0.449829873,47,1,0.220602613,11250.0,8,0,1,1,4,57.82903352392212,123.52783043948558,2,1,0.0
4654,1,0.076498906,63,0,0.325129783,5200.0,9,0,1,1,0,80.10689897564335,30.19520263651975,3,0,561.1901528525677
4655,1,0.9999999,58,0,0.032542959,10416.0,2,1,0,1,0,38.233927554418,192.35900677359896,1,1,530.7443032427655
4656,0,1.446327684,45,1,0.423547664,5800.0,12,2,2,2,0,65.48310025897835,130.20253870980974,2,0,0.0
4657,1,0.923295707,66,0,0.523213354,1916.0,9,0,2,1,0,63.77037361485406,191.6,3,0,535.9986749669165
4658,1,0.0,28,0,3.0,,4,0,0,1,0,55.15814304657711,88.23706310356086,0,1,0.0
4659,0,0.9999999,24,1,0.597294485,960.0,6,2,0,1,0,77.62446334748819,2.7758631721863765,4,1,0.0
4660,1,0.924287119,48,0,0.190499351,6167.0,10,0,0,1,0,77.41241753566365,49.94320670066329,0,0,0.0
4661,0,0.9999999,45,0,0.357910522,4000.0,6,6,0,1,2,88.12013645820349,116.00709605590194,2,1,0.0
4662,1,0.057350749,49,0,0.194933816,10500.0,21,0,1,1,0,47.07254021951222,32.74305353678943,0,1,0.0
4663,1,0.9999999,55,1,3.0,,4,1,1,1,0,91.48010801219904,105.83467877256687,1,0,541.6434784153926
4664,1,0.410500655,48,5,3.0,,17,0,2,1,1,78.85461753632114,0.0,2,1,0.0
4665,1,0.533397916,76,2,0.278596583,23000.0,18,0,2,1,0,45.60659532905284,0.0,2,1,544.0289076396293
4666,1,2.0,47,0,3.0,,5,0,1,2,0,47.015337054319176,0.0,0,0,0.0
4667,0,0.9999999,40,4,0.236705318,2500.0,6,0,0,1,2,76.06719664725688,111.4478774291126,5,1,0.0
4668,1,0.9999999,70,0,3.0,,0,0,0,2,0,103.82661133012448,0.0,2,1,550.4459815238688
4669,1,0.930652939,57,0,0.814621954,4800.0,9,0,1,1,0,69.79605868544257,24.1469331319673,4,1,538.5376443712735
4670,0,0.9999999,36,0,0.11001142,2626.0,1,1,0,1,0,79.75786483714488,0.0,1,1,0.0
4671,1,0.58644759,53,2,1.208430913,5550.0,14,7,6,2,2,41.7588869057068,244.8262322589849,4,0,535.9966279353445
4672,0,0.9999999,33,0,0.001454413,11000.0,0,0,0,1,0,75.33332171688944,0.0,2,1,0.0
4673,1,0.704911886,60,1,3.0,,5,2,0,1,0,81.08384786812354,0.0,1,0,533.041307290623
4674,0,0.578307584,62,2,0.755289788,3260.0,14,0,1,2,0,79.18769392743884,0.0,4,1,556.7318796756301
4675,1,0.084791069,52,1,0.153040331,21000.0,9,1,2,2,2,65.44728286148457,39.08001844491572,1,0,533.2573645722575
